atr_pct,bar_cos,bar_sin,body_atr,body_change_ratio,close_location,closing_bar,distance_session_high_atr,distance_session_low_atr,doji_score,ema_slope_atr,ema_spread_atr,engulfing_strength_signed,gap_bps,hammer_score,inverted_hammer_score,lower_wick_body,lower_wick_range,marubozu_score,open_location,opening_bar,overlap_fraction,overnight_gap_abs,range_atr,range_change_ratio,realized_vol_13,relative_volume,return_1,return_13,return_2,return_26,return_4,return_8,shock_volume_flag,signed_body_fraction,three_bar_body_balance,three_bar_close_progress,upper_wick_body,upper_wick_range,volume_zscore,valid,entry_time,exit_time,entry_price,exit_price,net_return,gross_return,bars_held,exit_reason,mfe,mae,gap_through_stop,gap_through_target,symbol,signal_time,session,predicted_net_return,spot,strike,dte,iv,delta,open_interest,option_volume,spread_fraction,premium_mid,liquid,expected_option_return,option_downside_semivariance,option_probability_profit,option_cvar10,option_utility,expected_exit_iv,entry_fill,expected_hold_sessions,realized_option_return,option_exit_fill,realized_exit_iv,fold,bull_regime_score,extreme_bull_regime,option_overlay_eligible,fixed_05_overlay_fraction,fixed_05_additive_return,fixed_10_overlay_fraction,fixed_10_additive_return,fixed_20_overlay_fraction,fixed_20_additive_return,fixed_30_overlay_fraction,fixed_30_additive_return,tiered_overlay_fraction,tiered_additive_return
0.015054915766197425,-0.9709418174260521,-0.23931566428755743,0.04125793680077915,0.07109467186607697,0.6725622004724149,0.0,1.0949915426009322,1.015269259758944,0.8805422059881817,0.10047335805553526,-0.011378618753272417,0.0,0.0,0.5922194036682458,0.35954174146735646,4.630124062068236,0.5531044064605964,0.11945779401181833,0.5531044064605964,0.0,0.24344944807376737,0.0,0.34537668422620765,0.24344944807370483,0.007283853117281327,1.6923030970416357,0.0006215208114048743,0.02917913270569228,0.00944625888847761,0.039862745743243,-0.009117285563166488,0.009252162938522712,0.0,0.11945779401181837,-0.1270754058493673,-0.1746028383983117,2.7410333685912405,0.32743779952758517,1.5992295717152551,True,2017-10-11 17:30:00+00:00,2017-10-11 17:30:00+00:00,182.27642888694135,178.5718179048155,-0.02092413628436658,-0.02032413628436658,1,stop,0.0063546841255692765,-0.021009133789302803,False,False,TSLA,2017-10-11 17:00:00+00:00,201,0.0026893538046559714,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,-0.02092413628436658,0.0,-0.02092413628436658,0.0,-0.02092413628436658,0.0,-0.02092413628436658,0.0,-0.02092413628436658
0.011153323510389503,0.120536680255323,0.992708874098054,0.07161104055337282,0.6426219085833454,0.43849218570294163,0.0,0.25968852682345944,0.9854182002823589,0.8451600486455149,0.4015587458155912,0.21419663154329424,0.0,0.0,0.22629905775026674,0.6054285124651645,1.8319059897980052,0.28365223434845643,0.15483995135448514,0.28365223434845643,0.0,0.5933718962815051,0.0,0.462484261503215,0.8537712550182383,0.006278730157388529,1.2121926493794302,0.0007993395355754274,0.010341814035422336,0.0020457564081570734,0.02015301894453203,0.016838894700783147,0.010047927062375672,0.0,0.1548399513544852,1.0,0.25288967108134613,3.626375553472754,0.5615078142970583,0.8308517685088171,True,2017-10-13 15:30:00+00:00,2017-10-13 17:00:00+00:00,165.69975752306297,166.91039557550096,0.006706214991108062,0.007306214991108062,4,stop,0.020904443061163347,-0.004925165323098946,False,False,NVDA,2017-10-13 15:00:00+00:00,203,0.0011864147187013755,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,0.006706214991108062,0.0,0.006706214991108062,0.0,0.006706214991108062,0.0,0.006706214991108062,0.0,0.006706214991108062
0.012267699058509603,-0.3546048870425359,-0.9350162426854147,0.5575445516181289,13.203052285739153,0.5416418131654297,0.0,0.6460107297010894,1.9208625471458678,0.6022397093844478,0.3276698971177109,0.5919576195331201,0.0,0.0,0.03933180858682941,0.1980457705509969,0.3617292272365573,0.14388152254987752,0.3977602906155522,0.14388152254987752,0.0,0.2659803782227016,0.0,1.4017099362917882,3.7596758327842195,0.005882007688573176,1.3411894815423115,0.00688689366894657,0.01705677731672539,0.0074123738192211075,0.033422505867782615,0.0067359595713829545,0.014949424483092333,0.0,0.39776029061555224,-0.05555242771222638,-0.07104103322766804,1.1523477774134785,0.45835818683457025,1.2279312941688967,True,2017-10-13 18:30:00+00:00,2017-10-16 13:30:00+00:00,167.83352702161267,163.77539386037415,-0.024779514267825275,-0.024179514267825275,4,gap_through_stop,0.014047240246986892,-0.024179514267825275,True,False,NVDA,2017-10-13 18:00:00+00:00,203,0.004412579903908427,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,-0.024779514267825275,0.0,-0.024779514267825275,0.0,-0.024779514267825275,0.0,-0.024779514267825275,0.0,-0.024779514267825275
0.013481944990815146,-0.35460488704253545,0.9350162426854148,0.2912249134323266,0.5172674330836194,0.7963021908355374,0.0,0.1721639593888309,1.4251903675019788,0.6554338256923029,-0.24587027665008152,0.06846858806790532,0.0,0.0,0.2280854509422048,0.07081267985410672,1.3110283313060882,0.45173601652784046,0.3445661743076971,0.45173601652784046,0.0,0.3962865608936241,0.0,0.8451929851136902,0.6101721335451568,0.0075267779588514576,1.2289519990936357,0.003941754688600918,-0.0042495256658572345,0.011650880269451935,0.009458888579573665,0.009135888984363127,-0.017417125480035045,0.0,0.34456617430769704,0.6715018285128065,0.6942042094548995,0.591171810678799,0.2036978091644625,0.7547867567326844,True,2017-10-16 16:00:00+00:00,2017-10-16 19:00:00+00:00,164.91034942172038,165.16022005018772,0.0009151907041828228,0.0015151907041828228,7,momentum_decay,0.009577168640029443,-0.00943702240489197,False,False,NVDA,2017-10-16 15:30:00+00:00,204,0.003970855934676727,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,0.0009151907041828228,0.0,0.0009151907041828228,0.0,0.0009151907041828228,0.0,0.0009151907041828228,0.0,0.0009151907041828228
0.01478087606180762,1.0,0.0,0.7507746489107354,1.3387687384067868,0.850467369435442,0.0,0.2595609393817962,1.4762537680959504,0.5674799587326573,0.38860227763160593,0.3254571174350438,0.0,119.20486610120795,0.15545412356269778,0.03806460247222414,0.9663074269188443,0.41794732816809926,0.43252004126734267,0.41794732816809926,1.0,0.08343377867581879,0.011920486610120795,1.7358147074777466,1.2830859185117787,0.007416266453187323,1.682501766191115,0.023275888673988332,0.04303605152805545,0.03202953670509756,0.031732413493106515,0.031373321013743904,0.0314970508353587,0.0,0.4325200412673427,0.5838653086437087,1.9403224192145208,0.34572416604402406,0.149532630564558,1.9954390472339503,True,2017-10-17 14:00:00+00:00,2017-10-17 19:00:00+00:00,170.4502253805072,172.78267006947985,0.013084022322445033,0.013684022322445033,11,ambiguous_stop_first,0.03357103885708734,-0.004953661553193656,False,False,NVDA,2017-10-17 13:30:00+00:00,205,0.014464004293067873,170.4502253805072,170.0,21.0,0.4674371816733797,0.5444980439193359,2525.0,451.0,0.02735603645569442,9.658372024211616,True,0.049824225725350675,0.00034077298990611295,0.7901234567901234,-0.05289371765215416,0.00023824789606242958,0.4403467652183559,9.790479412810113,0.38461538461538464,0.023735608749478443,10.022862401622397,0.43509957145464884,1,3,False,False,0.0,0.013084022322445033,0.0,0.013084022322445033,0.0,0.013084022322445033,0.0,0.013084022322445033,0.0,0.013084022322445033
0.015488130032318954,-0.35460488704253545,0.9350162426854148,0.2976543372661315,0.5821777889755889,0.6922288725452047,0.0,0.25350257477713,2.333302244253707,0.6386253234202975,0.15100327650158604,0.9331693037054488,0.0,0.0,0.13491291354530516,0.12131536226077896,0.9155433886417277,0.33085419596550225,0.36137467657970246,0.33085419596550225,0.0,0.37088704524982036,0.0,0.8236723726281434,0.6601291319267479,0.00805921259974017,1.268137019263607,0.004631460618915728,0.010734379056783094,0.01268780314578466,0.053491867959278405,0.023147897163622977,-0.0020039306468424556,0.0,0.36137467657970246,0.5068050372463893,0.5464167704356687,0.851667666277471,0.3077711274547953,0.6704224549681865,True,2017-10-18 16:00:00+00:00,2017-10-18 17:30:00+00:00,173.73171205810553,173.76645840051714,-0.000400000000000022,0.00019999999999997797,4,stop,0.019677769320611826,-0.007240560376272742,False,False,NVDA,2017-10-18 15:30:00+00:00,206,0.009379009508242948,173.73171205810553,172.5,14.0,0.5155991625207228,0.5547200531077061,1332.0,148.0,0.034846447220790916,9.210667776018795,True,0.0024295631627754854,0.0018049464066574883,0.5061728395061729,-0.10559452870702733,-0.06822013815066179,0.4871595091984385,9.371147300281434,0.38461538461538464,-0.061900046450324875,8.791072847101177,0.5039429246680462,1,0,False,False,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022
0.007027821279901268,1.0,0.0,0.43108623284227066,5.729183244538913,0.7682384480822537,0.0,0.26042513537176576,0.8632519077651922,0.61636109282894,-0.21489796524107577,-0.09837648397543951,0.0,-35.04744079152577,0.1582326555169112,0.07638191153103611,1.0025040049942868,0.3845995409111937,0.38363890717106,0.3845995409111937,1.0,0.3679074769687057,0.0035047440791525775,1.123677043136958,2.718074686162202,0.0021435198191518327,1.906488059014697,-0.0004765909570452198,-0.0024367235116505848,5.1985353474837126e-05,-0.0147391589793745,0.0003338886380455097,-0.0032710127128443567,0.0,0.38363890717106,1.0,0.40464645060761967,0.6041137840434426,0.23176155191774633,2.1570793767824803,True,2017-10-19 14:00:00+00:00,2017-10-19 18:30:00+00:00,220.9327024058662,222.39808255804456,0.006032699171380985,0.006632699171380985,10,ambiguous_stop_first,0.02269340132498443,-0.005444554909630583,False,False,MSFT,2017-10-19 13:30:00+00:00,207,0.0009344483254230347,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,0.006032699171380985,0.0,0.006032699171380985,0.0,0.006032699171380985,0.0,0.006032699171380985,0.0,0.006032699171380985
0.007009073392734756,1.0,0.0,0.36894669929141816,0.6730410807621643,0.75009944130452,0.0,0.2499986137821569,0.7503937626382433,0.6311980099132886,0.6155843656233921,0.8126398789727931,0.0,-59.70267190229084,0.16316757329876688,0.08820642947084457,1.0338812193706035,0.38129745121780856,0.36880199008671144,0.38129745121780856,1.0,0.47245017884634866,0.005970267190229084,1.0003923764204001,0.7362056257227315,0.002965184813195284,1.9425381203322065,-0.0033930670818160813,0.020257490053028127,0.00043779624978435017,0.017771404639078447,0.00709919178206575,0.009521063824280418,0.0,0.36880199008671144,0.8630473156712445,-0.005138034653548523,0.6776008953647334,0.24990055869547995,1.9581138381664107,True,2017-10-20 14:00:00+00:00,2017-10-20 17:00:00+00:00,225.40824442724167,224.90207122333533,-0.0028455842517762335,-0.0022455842517762337,7,momentum_decay,0.0051830831294172874,-0.004088195825992735,False,False,MSFT,2017-10-20 13:30:00+00:00,208,0.003261674038983338,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,-0.0028455842517762335,0.0,-0.0028455842517762335,0.0,-0.0028455842517762335,0.0,-0.0028455842517762335,0.0,-0.0028455842517762335
0.007516394933817785,1.0,0.0,0.43461187993336625,0.6922283354352221,0.7852680132471618,0.0,0.2466370750180759,0.9019439014247176,0.6216097176888837,0.4434714769808548,0.13724895674992627,0.0,64.45753577100754,0.17495984865726216,0.06974250439645797,1.075285888554416,0.40687773093604546,0.37839028231111627,0.40687773093604546,1.0,0.0,0.006445753577100755,1.1485809764427934,0.7501479389833862,0.004010122690662023,1.910924483025965,0.009744299955883884,0.011871612713718394,0.014578883184856783,0.027360382246228276,0.015287545738192021,0.01108798995091731,0.0,0.3783902823111163,1.0,2.1419948153242117,0.5674881115891648,0.21473198675283822,2.225684876631027,True,2017-10-23 14:00:00+00:00,2017-10-23 15:00:00+00:00,159.59346945644631,159.6253881503376,-0.000400000000000022,0.00019999999999997797,3,stop,0.010366374865870664,-0.0033210153949517762,False,False,AAPL,2017-10-23 13:30:00+00:00,209,0.008625418241273951,159.59346945644631,160.0,14.0,0.2811788930908162,0.5112810943901057,1814.0,337.0,0.03392201844946233,4.193875237031449,True,0.07256459982011748,0.0023301224122632335,0.7160493827160493,-0.1347500717928624,0.0074827704035598935,0.26578604138183565,4.265007593614111,0.38461538461538464,-0.06679547700063437,3.980124376987329,0.27286754954459247,1,1,False,False,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022
0.01464165331108754,-0.970941817426052,0.23931566428755768,0.5910784134902708,1.780094892273153,0.6519780870751494,0.0,0.712657577201815,1.147530494179161,0.5840113219907498,-0.04053914410563139,0.4804169945252237,0.0,0.0,0.07200190940321528,0.1244298192185099,0.5672976730883508,0.23598940906589913,0.4159886780092502,0.23598940906589913,0.0,0.49385153552371575,0.0,1.4209002425713306,1.5728236775666948,0.006514953596786353,1.2160687985130798,0.008729917100835705,0.006847084965593053,0.013701297181644145,0.01480776651337079,-0.0016594432609705612,0.0006288515875583212,0.0,0.4159886780092502,0.1671975313319087,0.27306292507750696,0.8366139063931138,0.34802191292485063,0.6837875632268638,True,2017-10-23 17:00:00+00:00,2017-10-23 18:00:00+00:00,179.07503315623924,179.1108481628705,-0.000400000000000022,0.00019999999999997797,3,stop,0.01950998539186677,-0.003928374831347781,False,False,NVDA,2017-10-23 16:30:00+00:00,209,0.0024095744707067247,,,,,,,,,,,,,,,,,,,,,,1,0,False,False,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022,0.0,-0.000400000000000022
