open_time,open,high,low,close,volume,buy_hold_equity,buy_hold_drawdown
2022-10-06 00:40:00+00:00,103997870.62152563,104135744.27801998,103869686.14021833,104007547.86884414,93.02972059328835,1.0050424979480999,0.0
2022-10-06 00:45:00+00:00,104007547.86884414,104138620.57333873,103881116.36382966,104012183.43333519,93.24365504080552,1.0050872921905463,0.0
2022-10-06 00:50:00+00:00,104012183.43333519,104149495.99769472,103884131.55764377,104021432.73496781,93.15289410297598,1.0051766697540752,0.0
2022-10-06 00:55:00+00:00,104021432.73496781,104149976.76783368,103895643.87119465,104024184.57637127,93.00275168897414,1.0052032612622372,0.0
2022-10-06 01:00:00+00:00,104024184.57637127,104166190.93663189,103894906.26664276,104036896.82847658,92.96848222472501,1.0053261019009434,0.0
2022-10-06 01:05:00+00:00,104036896.82847658,104168329.076578,103910346.09714802,104041772.41457482,93.0785505014289,1.0053732155127104,0.0
2022-10-06 01:10:00+00:00,104041772.41457482,104179566.24379814,103913569.57322067,104051351.5987367,93.1149639752878,1.0054657807868241,0.0
2022-10-06 01:15:00+00:00,104051351.5987367,104180479.72554326,103925384.83696252,104054509.14118156,93.01173591783676,1.0054962926526567,0.0
2022-10-06 01:20:00+00:00,104054509.14118156,104193382.13058168,103926015.45465231,104064875.64278108,92.8726754737881,1.005596465908118,0.0
2022-10-06 01:25:00+00:00,104064875.64278108,104196073.64035697,103938360.70969175,104069553.02083245,92.86763264127707,1.0056416642020585,0.0
2022-10-06 01:30:00+00:00,104069553.02083245,104209988.7757912,103940641.17796367,104081062.67581466,93.03705478685009,1.0057528839416914,0.0
2022-10-06 01:35:00+00:00,104081062.67581466,104212609.39843012,103954443.02191147,104085983.75779238,93.04671295018974,1.0058004371878244,0.0
2022-10-06 01:40:00+00:00,104085983.75779238,104225970.85582486,103957173.51358107,104097146.79694083,92.93950509519533,1.0059083075201256,0.0
2022-10-06 01:45:00+00:00,104097146.79694083,104226158.89905274,103971169.36874682,104100177.8027628,93.27975375880182,1.0059375966412043,0.0
2022-10-06 01:50:00+00:00,104100177.8027628,104240780.9917438,103971195.36104788,104111784.1694817,92.95911438519951,1.0060497509226796,0.0
2022-10-06 01:55:00+00:00,104111784.1694817,104236737.07596341,103986845.1676752,104111798.05749063,92.93996964309514,1.0060498851248552,0.0
2022-10-06 02:00:00+00:00,104111798.05749063,104254722.90905453,103982203.94253373,104125112.22117035,93.17359922907495,1.0061785421367446,0.0
2022-10-06 02:05:00+00:00,104125112.22117035,104254889.6392342,103998911.69117193,104128684.77926469,92.93539853639098,1.0062130643688785,0.0
2022-10-06 02:10:00+00:00,104128684.77926469,104272080.79330942,103998953.6122791,104142332.62283745,92.90316253604338,1.0063449457859202,0.0
2022-10-06 02:15:00+00:00,104142332.62283745,104269035.48413345,104016913.17077474,104143614.48830979,93.03167516571304,1.0063573326684372,0.0
2022-10-06 02:20:00+00:00,104143614.48830979,104283113.6210614,104014879.39009821,104154365.23352578,93.13264837108488,1.0064612189348485,0.0
2022-10-06 02:25:00+00:00,104154365.23352578,104284087.21019344,104028153.05328123,104157870.78199525,92.9243426257808,1.006495093641662,0.0
2022-10-06 02:30:00+00:00,104157870.78199525,104294133.7969411,104029961.21595305,104166213.985149,92.94681307861931,1.006575715422584,0.0
2022-10-06 02:35:00+00:00,104166213.985149,104297715.19059123,104039530.40699118,104171025.76050796,93.1115456734118,1.0066222124204023,0.0
2022-10-06 02:40:00+00:00,104171025.76050796,104309608.94095498,104042503.53463,104181074.3175518,93.0063450803893,1.0067193133239334,0.0
2022-10-06 02:45:00+00:00,104181074.3175518,104314930.67109893,104053767.49150568,104187615.85145201,92.93093902823533,1.0067825252706255,0.0
2022-10-06 02:50:00+00:00,104187615.85145201,104329953.45448285,104058106.42483614,104200428.10172093,92.97967251103337,1.0069063322084726,0.0
2022-10-06 02:55:00+00:00,104200428.10172093,104331230.31869423,104073895.15552235,104204692.19451095,93.06947373986303,1.0069475368571446,0.0
2022-10-06 03:00:00+00:00,104204692.19451095,104339928.35471657,104077006.9705626,104212233.88969646,92.99417602020517,1.0070204135312255,0.0
2022-10-06 03:05:00+00:00,104212233.88969646,104343201.33230163,104085647.64880866,104216609.7760398,93.05445664842803,1.0070626984598807,0.0
2022-10-06 03:10:00+00:00,104216609.7760398,104356095.31802449,104087813.2918963,104227285.64007479,92.99654301702306,1.0071658611367955,0.0
2022-10-06 03:15:00+00:00,104227285.64007479,104358419.28349364,104100642.96570475,104231771.1589375,92.94145165063767,1.0072092054629982,0.0
2022-10-06 03:20:00+00:00,104231771.1589375,104368578.64146906,104103654.85530405,104240451.66820246,93.07179024253234,1.007293086689831,0.0
2022-10-06 03:25:00+00:00,104240451.66820246,104372269.81212188,104113619.98564273,104245432.06979644,93.0168020457965,1.0073412131514328,0.0
2022-10-06 03:30:00+00:00,104245432.06979644,104385917.60377844,104116350.9446175,104256822.37463985,92.93072112484367,1.007451279590521,0.0
2022-10-06 03:35:00+00:00,104256822.37463985,104387353.58188663,104130309.48218586,104260835.81922394,93.0074190816026,1.007490062183254,0.0
2022-10-06 03:40:00+00:00,104260835.81922394,104403041.07743488,104131295.5654013,104273485.107337,93.04185535667273,1.0076122943902708,0.0
2022-10-06 03:45:00+00:00,104273485.107337,104401725.85854504,104147550.68413071,104275788.65327266,92.95076934247625,1.0076345539436278,0.0
2022-10-06 03:50:00+00:00,104275788.65327266,104413010.5022435,104147525.88195978,104284736.72449827,92.98688070049876,1.0077210206668674,0.0
2022-10-06 03:55:00+00:00,104284736.72449827,104414536.97688396,104158388.34641773,104288184.42167298,93.12177154147489,1.0077543363468509,0.0
2022-10-06 04:00:00+00:00,104288184.42167298,104429246.37444536,104158915.98118265,104299963.33362819,93.00617022054313,1.007868157962081,0.0
2022-10-06 04:05:00+00:00,104299963.33362819,104430675.8324282,104173365.12263456,104304072.63360898,93.01515678057059,1.0079078668216988,0.0
2022-10-06 04:10:00+00:00,104304072.63360898,104443108.38839555,104175314.880915,104314337.96370514,92.9796656286884,1.008007062439839,0.0
2022-10-06 04:15:00+00:00,104314337.96370514,104443717.11775284,104188072.3399905,104317447.72987142,92.91721924643404,1.0080371126354242,0.0
2022-10-06 04:20:00+00:00,104317447.72987142,104452898.14754473,104189606.74944183,104325047.85316782,93.01999441741334,1.008110553910207,0.0
2022-10-06 04:25:00+00:00,104325047.85316782,104454773.65690067,104198682.91565448,104328404.65342365,93.0059414880704,1.0081429912379143,0.0
2022-10-06 04:30:00+00:00,104328404.65342365,104465539.2459135,104200117.69799994,104337241.42439397,93.02899893642923,1.0082283824479925,0.0
2022-10-06 04:35:00+00:00,104337241.42439397,104467634.31395814,104210692.85321653,104341081.0857316,92.95889192922296,1.0082654857438698,0.0
2022-10-06 04:40:00+00:00,104341081.0857316,104477758.73597004,104212901.21489726,104349568.4386786,93.06381267720077,1.0083475004685856,0.0
2022-10-06 04:45:00+00:00,104349568.4386786,104480868.84443206,104222773.83851369,104354068.77593149,93.0146946949413,1.008390987987395,0.0
2022-10-06 04:50:00+00:00,104354068.77593149,104494386.76720954,104224934.44875795,104365238.61776699,92.92996433491723,1.0084989240552098,0.0
2022-10-06 04:55:00+00:00,104365238.61776699,104494115.2763951,104239057.89374806,104367931.29684587,92.85557808893296,1.0085249438678394,0.0
2022-10-06 05:00:00+00:00,104367931.29684587,104511698.01676501,104237891.37770842,104381641.01564938,92.86115025971657,1.008657423195684,0.0
2022-10-06 05:05:00+00:00,104381641.01564938,104513676.65833382,104254627.45422685,104386656.9933744,93.00015366137677,1.0087058934354476,0.0
2022-10-06 05:10:00+00:00,104386656.9933744,104524431.68708839,104258152.4438047,104395915.7395963,92.9007127096255,1.0087953622636374,0.0
2022-10-06 05:15:00+00:00,104395915.7395963,104525648.0854703,104269486.09387873,104399214.44482505,92.85763387193612,1.0088272382092878,0.0
2022-10-06 05:20:00+00:00,104399214.44482505,104536449.77607176,104270838.43367256,104408062.88430706,92.99136807324251,1.0089127421741648,0.0
2022-10-06 05:25:00+00:00,104408062.88430706,104540073.09335431,104281032.4171563,104413036.57484876,92.94605055180884,1.0089608037857352,0.0
2022-10-06 05:30:00+00:00,104413036.57484876,104556673.2799107,104282990.22398958,104426610.02333264,93.02638486598265,1.0090919663104705,0.0
2022-10-06 05:35:00+00:00,104426610.02333264,104553792.28597862,104300813.62307738,104427994.21826771,92.89995244512545,1.0091053420198657,0.0
2022-10-06 05:40:00+00:00,104427994.21826771,104568998.41947493,104298616.4195537,104439606.23441653,93.1163614800388,1.0092175508927366,0.0
2022-10-06 05:45:00+00:00,104439606.23441653,104571976.99519779,104312454.32876304,104444818.74347995,92.9768275049895,1.0092679202480095,0.0
2022-10-06 05:50:00+00:00,104444818.74347995,104587013.11902975,104315117.71338683,104457296.59376839,93.03167521121217,1.0093884958223778,0.0
2022-10-06 05:55:00+00:00,104457296.59376839,104585721.87966728,104331150.93183483,104459573.4681142,92.99011893304173,1.0094104976436582,0.0
2022-10-06 06:00:00+00:00,104459573.4681142,104600562.280359,104330171.57558948,104471146.0520084,93.02579889550445,1.009522325475994,0.0
2022-10-06 06:05:00+00:00,104471146.0520084,104596862.02805173,104344429.56486975,104470144.33549152,92.96366341575774,1.0095126457201398,9.58845149822039e-06
2022-10-06 06:10:00+00:00,104470144.33549152,104613893.3126796,104340018.12533796,104483750.15535146,93.0444849529179,1.0096441210549483,0.0
2022-10-06 06:15:00+00:00,104483750.15535146,104610005.27303104,104358143.10422412,104484397.4437541,92.95831584749777,1.0096503759120854,0.0
2022-10-06 06:20:00+00:00,104484397.4437541,104623619.46195696,104355431.10433333,104494640.4794349,92.96955213353358,1.0097493560955253,0.0
2022-10-06 06:25:00+00:00,104494640.4794349,104624716.84200053,104368033.94178283,104498106.1053685,93.19299519844509,1.009782845024133,0.0
2022-10-06 06:30:00+00:00,104498106.1053685,104640488.16928591,104368309.07919706,104510675.53063992,93.1659468132082,1.0099043055030255,0.0
2022-10-06 06:35:00+00:00,104510675.53063992,104636409.77483045,104385179.45943664,104510913.41797283,92.8621279398373,1.0099066042484934,0.0
2022-10-06 06:40:00+00:00,104510913.41797283,104651358.7924379,104381606.63302962,104522038.24323466,93.06937136626074,1.0100141053135554,0.0
2022-10-06 06:45:00+00:00,104522038.24323466,104651949.22003245,104395450.18329056,104525357.14052677,93.04630879661467,1.0100461763785236,0.0
2022-10-06 06:50:00+00:00,104525357.14052677,104665499.55978265,104396115.98237629,104536244.93933207,93.02046928562318,1.0101513870169114,0.0
2022-10-06 06:55:00+00:00,104536244.93933207,104667857.94346353,104409203.38135691,104540810.83661196,92.78121632370839,1.0101955080533322,0.0
2022-10-06 07:00:00+00:00,104540810.83661196,104676674.76290257,104412664.14007758,104548518.61812752,92.87105060207985,1.0102699896476663,0.0
2022-10-06 07:05:00+00:00,104548518.61812752,104681852.28149809,104421020.45754047,104554347.0131141,93.01594463880303,1.0103263104126141,0.0
2022-10-06 07:10:00+00:00,104554347.0131141,104694313.33059284,104425125.69069313,104565078.7445576,93.0743037571491,1.0104300129457313,0.0
2022-10-06 07:15:00+00:00,104565078.7445576,104693426.84941512,104438857.23802885,104567202.77894413,93.03602893768627,1.0104505378486763,0.0
2022-10-06 07:20:00+00:00,104567202.77894413,104706046.1625904,104438260.88299027,104577092.07214168,93.0322403704281,1.010546099758767,0.0
2022-10-06 07:25:00+00:00,104577092.07214168,104708003.61063941,104450195.89013104,104581102.56221044,92.95572041207029,1.0105848538015196,0.0
2022-10-06 07:30:00+00:00,104581102.56221044,104725572.78917639,104450690.8775079,104595143.59543298,93.03203825463207,1.0107205346765418,0.0
2022-10-06 07:35:00+00:00,104595143.59543298,104729125.36870459,104467436.10285358,104601410.22476117,92.97877766254858,1.0107810901739338,0.0
2022-10-06 07:40:00+00:00,104601410.22476117,104739572.14071846,104472614.42369306,104610764.82132801,92.84024627370748,1.0108714852201923,0.0
2022-10-06 07:45:00+00:00,104610764.82132801,104740176.14243563,104484227.29170473,104613635.14086428,92.8932597207275,1.0108992216025583,0.0
2022-10-06 07:50:00+00:00,104613635.14086428,104751682.88663398,104484858.04167025,104622894.38950714,92.96930429245475,1.0109886952857268,0.0
2022-10-06 07:55:00+00:00,104622894.38950714,104756080.65673399,104495368.27468742,104628547.65108518,92.97723675804441,1.0110433237069747,0.0
2022-10-06 08:00:00+00:00,104628547.65108518,104768148.39467911,104499355.0400523,104638942.94780402,93.0135680178567,1.0111437752145362,0.0
2022-10-06 08:05:00+00:00,104638942.94780402,104767431.69999745,104512619.33219704,104641105.4737172,93.0804902719488,1.011164672067603,0.0
2022-10-06 08:10:00+00:00,104641105.4737172,104777419.12540112,104512753.1100168,104649057.00837992,92.94826119818785,1.0112415090897588,0.0
2022-10-06 08:15:00+00:00,104649057.00837992,104774887.49989223,104522508.45815468,104648338.0852306,92.96560781134338,1.0112345620139682,6.8698483282041475e-06
2022-10-06 08:20:00+00:00,104648338.0852306,104787160.79963508,104519329.3989644,104658140.02969894,92.95645040401418,1.011329279858539,0.0
2022-10-06 08:25:00+00:00,104658140.02969894,104787730.59300946,104531513.94721338,104661100.92812727,92.98956267493726,1.011357891520034,0.0
2022-10-06 08:30:00+00:00,104661100.92812727,104800413.59100592,104531953.98877811,104671254.12308557,93.02110904097562,1.011456003557402,0.0
2022-10-06 08:35:00+00:00,104671254.12308557,104798327.61099058,104545268.36898623,104672340.54923311,92.98819408323044,1.0114665018767215,0.0
2022-10-06 08:40:00+00:00,104672340.54923311,104810611.2570987,104543453.49936217,104681712.6669813,93.02259206662852,1.011557066233114,0.0
2022-10-06 08:45:00+00:00,104681712.6669813,104812669.48635572,104554711.7304957,104685663.75636762,92.99800524435881,1.0115952462770417,0.0
2022-10-06 08:50:00+00:00,104685663.75636762,104827448.48336074,104555854.67488058,104697624.57059449,93.08647309122084,1.0117108256446392,0.0
2022-10-06 08:55:00+00:00,104697624.57059449,104830029.16409744,104570234.478498,104702632.97805671,92.98035080434607,1.011759222731675,0.0
2022-10-06 09:00:00+00:00,104702632.97805671,104844409.54654494,104572810.92096107,104714572.68526237,92.98568991290493,1.0118745981385624,0.0
2022-10-06 09:05:00+00:00,104714572.68526237,104846004.58316867,104587419.47396164,104718846.18262924,92.99356056224073,1.0119158936652486,0.0
2022-10-06 09:10:00+00:00,104718846.18262924,104862161.280365,104588611.20992236,104731910.06059417,92.94699603132902,1.0120421321240123,0.0
2022-10-06 09:15:00+00:00,104731910.06059417,104861522.93464078,104605212.60498296,104734821.95641845,92.9670846176009,1.0120702702650701,0.0
2022-10-06 09:20:00+00:00,104734821.95641845,104876394.85280953,104605024.03126927,104746582.3529941,93.00594662313019,1.0121839129630612,0.0
2022-10-06 09:25:00+00:00,104746582.3529941,104877037.94224769,104619653.56700414,104750104.88775513,93.09030296619441,1.0122179518112782,0.0
2022-10-06 09:30:00+00:00,104750104.88775513,104886972.13053007,104621512.21375176,104758369.31100671,92.9936663521345,1.0122978123287028,0.0
2022-10-06 09:35:00+00:00,104758369.31100671,104890546.89241654,104630984.00762582,104763155.76874295,93.13522311198872,1.0123440646780575,0.0
2022-10-06 09:40:00+00:00,104763155.76874295,104901791.48407006,104634093.42465712,104772717.3606382,93.09755103723955,1.0124364599551279,0.0
2022-10-06 09:45:00+00:00,104772717.3606382,104903588.09998842,104645657.80218886,104776523.92525698,93.06007791997311,1.0124732434318222,0.0
2022-10-06 09:50:00+00:00,104776523.92525698,104919022.09125169,104646449.26199564,104788932.02397422,92.92071962536403,1.0125931449849797,0.0
2022-10-06 09:55:00+00:00,104788932.02397422,104920065.49586512,104661789.99387246,104792918.6287542,93.02479824025602,1.0126316682201533,0.0
2022-10-06 10:00:00+00:00,104792918.6287542,104927319.0206856,104664926.84852897,104799319.42267059,93.09023337267367,1.0126935201726164,0.0
2022-10-06 10:05:00+00:00,104799319.42267059,104928771.05391134,104672603.7946862,104802052.12174825,92.9380110184819,1.012719926705252,0.0
2022-10-06 10:10:00+00:00,104802052.12174825,104941662.58030912,104672702.71734385,104812300.5270577,92.89653116116227,1.0128189587763206,0.0
2022-10-06 10:15:00+00:00,104812300.5270577,104941045.83075191,104685756.31377362,104814498.96320519,92.91526785340513,1.0128402026360452,0.0
2022-10-06 10:20:00+00:00,104814498.96320519,104957530.37047127,104684252.41671385,104827267.95673516,92.87153419310165,1.0129635915767194,0.0
2022-10-06 10:25:00+00:00,104827267.95673516,104959776.33592744,104699735.70639096,104832238.03900978,93.05323590567191,1.0130116183209954,0.0
2022-10-06 10:30:00+00:00,104832238.03900978,104973593.22262506,104702409.88370122,104843750.80947195,93.02957775547608,1.0131228681660374,0.0
2022-10-06 10:35:00+00:00,104843750.80947195,104969705.45694494,104717901.48844239,104843856.00963822,93.0145829915778,1.0131238847330084,0.0
2022-10-06 10:40:00+00:00,104843856.00963822,104980401.11370717,104715263.41411082,104851798.77625486,93.01770638384191,1.0132006370280542,0.0
2022-10-06 10:45:00+00:00,104851798.77625486,104977661.77211195,104725819.24238385,104851682.0981818,93.1033022735765,1.0131995095481316,1.1127903806327688e-06
2022-10-06 10:50:00+00:00,104851682.0981818,104995040.76497307,104721317.72463654,104864660.25540307,93.05267661600696,1.0133249196728744,0.0
2022-10-06 10:55:00+00:00,104864660.25540307,104995696.62542805,104737476.04164247,104868507.74527198,92.99511047716231,1.0133620986171714,0.0
2022-10-06 11:00:00+00:00,104868507.74527198,105011731.41163617,104738163.37738515,104881371.05553627,93.1525230255942,1.0134863989563758,0.0
